project,file,loc,nclones,nsequences,maxseqlen
awesome_t1,testdir/awesome/lib\gears\timer.lua,269,39,0,0
awesome_t1,testdir/awesome/lib\gears\wallpaper.lua,280,199,0,0
awesome_t1,testdir/awesome/lib\menubar\icon_theme.lua,253,107,0,0
awesome_t1,testdir/awesome/lib\menubar\index_theme.lua,168,42,0,0
awesome_t1,testdir/awesome/lib\menubar\init.lua,550,124,0,0
awesome_t1,testdir/awesome/lib\menubar\menu_gen.lua,136,62,0,0
awesome_t1,testdir/awesome/lib\menubar\utils.lua,432,49,0,0
awesome_t1,testdir/awesome/lib\naughty.lua,7,0,0,0
awesome_t1,testdir/awesome/lib\naughty\action.lua,146,12,0,0
awesome_t1,testdir/awesome/lib\naughty\constants.lua,113,16,0,0
awesome_t1,testdir/awesome/lib\naughty\container\background.lua,104,35,0,0
awesome_t1,testdir/awesome/lib\naughty\container\init.lua,9,0,0,0
awesome_t1,testdir/awesome/lib\naughty\core.lua,822,153,0,0
awesome_t1,testdir/awesome/lib\naughty\dbus.lua,574,177,0,0
awesome_t1,testdir/awesome/lib\naughty\init.lua,92,5,0,0
awesome_t1,testdir/awesome/lib\naughty\layout\box.lua,374,51,0,0
awesome_t1,testdir/awesome/lib\naughty\layout\init.lua,10,0,0,0
awesome_t1,testdir/awesome/lib\naughty\layout\legacy.lua,598,193,0,0
awesome_t1,testdir/awesome/lib\naughty\list\actions.lua,352,91,0,0
awesome_t1,testdir/awesome/lib\naughty\list\init.lua,10,0,0,0
awesome_t1,testdir/awesome/lib\naughty\list\notifications.lua,376,97,0,0
awesome_t1,testdir/awesome/lib\naughty\notification.lua,1050,275,2,3
awesome_t1,testdir/awesome/lib\naughty\widget\_default.lua,85,3,0,0
awesome_t1,testdir/awesome/lib\naughty\widget\_markup.lua,62,7,0,0
awesome_t1,testdir/awesome/lib\naughty\widget\icon.lua,178,27,0,0
awesome_t1,testdir/awesome/lib\naughty\widget\init.lua,11,0,0,0
awesome_t1,testdir/awesome/lib\naughty\widget\message.lua,83,9,0,0
awesome_t1,testdir/awesome/lib\naughty\widget\title.lua,84,9,0,0
awesome_t1,testdir/awesome/lib\ruled\init.lua,4,0,0,0
awesome_t1,testdir/awesome/lib\ruled\notification.lua,242,10,0,0
awesome_t1,testdir/awesome/lib\wibox\container\arcchart.lua,366,116,0,0
awesome_t1,testdir/awesome/lib\wibox\container\background.lua,493,343,0,0
awesome_t1,testdir/awesome/lib\wibox\container\constraint.lua,185,47,0,0
awesome_t1,testdir/awesome/lib\wibox\container\init.lua,22,0,0,0
awesome_t1,testdir/awesome/lib\wibox\container\margin.lua,247,155,0,0
awesome_t1,testdir/awesome/lib\wibox\container\mirror.lua,138,32,0,0
awesome_t1,testdir/awesome/lib\wibox\container\radialprogressbar.lua,290,87,5,4
awesome_t1,testdir/awesome/lib\wibox\container\rotate.lua,158,25,0,0
awesome_t1,testdir/awesome/lib\wibox\drawable.lua,525,121,0,0
awesome_t1,testdir/awesome/lib\wibox\hierarchy.lua,380,62,0,0
awesome_t1,testdir/awesome/lib\wibox\init.lua,449,109,15,6
awesome_t1,testdir/awesome/lib\wibox\layout\align.lua,329,318,0,0
awesome_t1,testdir/awesome/lib\wibox\layout\constraint.lua,17,0,0,0
awesome_t1,testdir/awesome/lib\wibox\layout\fixed.lua,390,215,0,0
awesome_t1,testdir/awesome/lib\wibox\layout\flex.lua,217,66,0,0
awesome_t1,testdir/awesome/lib\wibox\layout\grid.lua,970,1351,0,0
awesome_t1,testdir/awesome/lib\wibox\layout\init.lua,25,0,0,0
awesome_t1,testdir/awesome/lib\wibox\layout\manual.lua,252,103,0,0
awesome_t1,testdir/awesome/lib\wibox\layout\margin.lua,17,0,0,0
awesome_t1,testdir/awesome/lib\wibox\layout\mirror.lua,17,0,0,0
awesome_t1,testdir/awesome/lib\wibox\layout\ratio.lua,533,381,0,0
awesome_t1,testdir/awesome/lib\wibox\layout\rotate.lua,17,0,0,0
awesome_t1,testdir/awesome/lib\wibox\layout\scroll.lua,16,0,0,0
awesome_t1,testdir/awesome/lib\wibox\layout\stack.lua,218,54,0,0
awesome_t1,testdir/awesome/lib\wibox\widget\background.lua,16,0,0,0
awesome_t1,testdir/awesome/lib\wibox\widget\calendar.lua,379,48,0,0
awesome_t1,testdir/awesome/lib\wibox\widget\checkbox.lua,312,57,0,0
awesome_t1,testdir/awesome/lib\wibox\widget\graph.lua,394,132,0,0
awesome_t1,testdir/awesome/lib\wibox\widget\imagebox.lua,299,63,0,0
awesome_t1,testdir/awesome/lib\wibox\widget\init.lua,79,4,0,0
awesome_t1,testdir/awesome/lib\wibox\widget\piechart.lua,268,76,0,0
awesome_t1,testdir/awesome/lib\wibox\widget\progressbar.lua,529,240,0,0
awesome_t1,testdir/awesome/lib\wibox\widget\separator.lua,223,33,0,0
awesome_t1,testdir/awesome/lib\wibox\widget\slider.lua,547,119,0,0
awesome_t1,testdir/awesome/lib\wibox\widget\systray.lua,233,25,0,0
awesome_t1,testdir/awesome/lib\wibox\widget\textbox.lua,382,148,0,0
awesome_t1,testdir/awesome/lib\wibox\widget\textclock.lua,135,35,0,0
